bam	gvcf	name	species	population	is_wild	project
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_Q33_IA1W-28.bam	/scratch/jslegare/data/gwas/variants/Q33_IA1W-28.bam.g.vcf.gz	Q33_IA1W-28	Ann	IA1W	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_Q35_IA2A-7.bam	/scratch/jslegare/data/gwas/variants/Q35_IA2A-7.bam.g.vcf.gz	Q35_IA2A-7	Ann	IA2A	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_Q68_P-014.bam	/scratch/jslegare/data/gwas/variants/Q68_P-014.bam.g.vcf.gz	Q68_P-014	Ann	Pioneer	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_Q87_MK3-2.bam	/scratch/jslegare/data/gwas/variants/Q87_MK3-2.bam.g.vcf.gz	Q87_MK3-2	Ann	MK3	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_QPA2_KS2W-8.bam	/scratch/jslegare/data/gwas/variants/QPA2_KS2W-8.bam.g.vcf.gz	QPA2_KS2W-8	Ann	KS2W	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_QPA3_SK1A-22.bam	/scratch/jslegare/data/gwas/variants/QPA3_SK1A-22.bam.g.vcf.gz	QPA3_SK1A-22	Ann	SK1A	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_QPB3_IA2W-7.bam	/scratch/jslegare/data/gwas/variants/QPB3_IA2W-7.bam.g.vcf.gz	QPB3_IA2W-7	Ann	IA2W	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_QPB4_IA2A-9.bam	/scratch/jslegare/data/gwas/variants/QPB4_IA2A-9.bam.g.vcf.gz	QPB4_IA2A-9	Ann	IA2A	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_QPC1_SK1W-37.bam	/scratch/jslegare/data/gwas/variants/QPC1_SK1W-37.bam.g.vcf.gz	QPC1_SK1W-37	Ann	SK1W	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_QPC2_IA2W-6.bam	/scratch/jslegare/data/gwas/variants/QPC2_IA2W-6.bam.g.vcf.gz	QPC2_IA2W-6	Ann	IA2W	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_QPC4_IA2A-4.bam	/scratch/jslegare/data/gwas/variants/QPC4_IA2A-4.bam.g.vcf.gz	QPC4_IA2A-4	Ann	IA2A	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_QPD2_KS1W-32.bam	/scratch/jslegare/data/gwas/variants/QPD2_KS1W-32.bam.g.vcf.gz	QPD2_KS1W-32	Ann	KS1W	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_QPD5_MK4-9.bam	/scratch/jslegare/data/gwas/variants/QPD5_MK4-9.bam.g.vcf.gz	QPD5_MK4-9	Ann	MK4	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_QPE2_KS1W-26.bam	/scratch/jslegare/data/gwas/variants/QPE2_KS1W-26.bam.g.vcf.gz	QPE2_KS1W-26	Ann	KS1W	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_QPE5_KS1A-28.bam	/scratch/jslegare/data/gwas/variants/QPE5_KS1A-28.bam.g.vcf.gz	QPE5_KS1A-28	Ann	KS1A	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_QPF4_KS1W-9.bam	/scratch/jslegare/data/gwas/variants/QPF4_KS1W-9.bam.g.vcf.gz	QPF4_KS1W-9	Ann	KS1W	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_QPG1_SD1W-15.bam	/scratch/jslegare/data/gwas/variants/QPG1_SD1W-15.bam.g.vcf.gz	QPG1_SD1W-15	Ann	SD1W	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_QPG4_KS2W-35.bam	/scratch/jslegare/data/gwas/variants/QPG4_KS2W-35.bam.g.vcf.gz	QPG4_KS2W-35	Ann	KS2W	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_QPH4_SD1W-13.bam	/scratch/jslegare/data/gwas/variants/QPH4_SD1W-13.bam.g.vcf.gz	QPH4_SD1W-13	Ann	SD1W	wild	Herbicide_v2
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_R11_SBF_2013_49.bam	/scratch/jslegare/data/gwas/variants/R11_SBF_2013_49.bam.g.vcf.gz	R11_SBF_2013_49	Ano	SBF	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_R13_SBF_2013_58.bam	/scratch/jslegare/data/gwas/variants/R13_SBF_2013_58.bam.g.vcf.gz	R13_SBF_2013_58	Ano	SBF	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_R16_NHKG_2013_22.bam	/scratch/jslegare/data/gwas/variants/R16_NHKG_2013_22.bam.g.vcf.gz	R16_NHKG_2013_22	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_R18_NHKG_2013_1-R-2.bam	/scratch/jslegare/data/gwas/variants/R18_NHKG_2013_1-R-2.bam.g.vcf.gz	R18_NHKG_2013_1-R-2	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_R1_SBF_2013_15.bam	/scratch/jslegare/data/gwas/variants/R1_SBF_2013_15.bam.g.vcf.gz	R1_SBF_2013_15	Ano	SBF	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_R21_NHKG_2013_2-R-6B.bam	/scratch/jslegare/data/gwas/variants/R21_NHKG_2013_2-R-6B.bam.g.vcf.gz	R21_NHKG_2013_2-R-6B	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_R22_NHKG_2013_2-R-7.bam	/scratch/jslegare/data/gwas/variants/R22_NHKG_2013_2-R-7.bam.g.vcf.gz	R22_NHKG_2013_2-R-7	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_R23_NHKG_2013_2-R-10.bam	/scratch/jslegare/data/gwas/variants/R23_NHKG_2013_2-R-10.bam.g.vcf.gz	R23_NHKG_2013_2-R-10	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_R25_NHKG_2013_4-R-4.bam	/scratch/jslegare/data/gwas/variants/R25_NHKG_2013_4-R-4.bam.g.vcf.gz	R25_NHKG_2013_4-R-4	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_R29_NHKG_2013_4-R-26.bam	/scratch/jslegare/data/gwas/variants/R29_NHKG_2013_4-R-26.bam.g.vcf.gz	R29_NHKG_2013_4-R-26	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_R32_HK24_2013_1-R-6.bam	/scratch/jslegare/data/gwas/variants/R32_HK24_2013_1-R-6.bam.g.vcf.gz	R32_HK24_2013_1-R-6	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_R36_HK24_2013_30.bam	/scratch/jslegare/data/gwas/variants/R36_HK24_2013_30.bam.g.vcf.gz	R36_HK24_2013_30	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_R38_HK24_2013_61.bam	/scratch/jslegare/data/gwas/variants/R38_HK24_2013_61.bam.g.vcf.gz	R38_HK24_2013_61	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_R39_NHKE2_2013_1-R-4.bam	/scratch/jslegare/data/gwas/variants/R39_NHKE2_2013_1-R-4.bam.g.vcf.gz	R39_NHKE2_2013_1-R-4	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_R3_SBF_2013_21.bam	/scratch/jslegare/data/gwas/variants/R3_SBF_2013_21.bam.g.vcf.gz	R3_SBF_2013_21	Ano	SBF	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_R42_NHKE4_2013_1-R-8.bam	/scratch/jslegare/data/gwas/variants/R42_NHKE4_2013_1-R-8.bam.g.vcf.gz	R42_NHKE4_2013_1-R-8	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_R46_NHKE4_2013_5.bam	/scratch/jslegare/data/gwas/variants/R46_NHKE4_2013_5.bam.g.vcf.gz	R46_NHKE4_2013_5	Ano	SRD	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_R4_SBF_2013_24.bam	/scratch/jslegare/data/gwas/variants/R4_SBF_2013_24.bam.g.vcf.gz	R4_SBF_2013_24	Ano	SBF	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_R9_SBF_2013_38.bam	/scratch/jslegare/data/gwas/variants/R9_SBF_2013_38.bam.g.vcf.gz	R9_SBF_2013_38	Ano	SBF	wild	Hyb_species
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM001.bam	/scratch/jslegare/data/gwas/variants/SAM001.bam.g.vcf.gz	SAM001	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM002.bam	/scratch/jslegare/data/gwas/variants/SAM002.bam.g.vcf.gz	SAM002	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM003.bam	/scratch/jslegare/data/gwas/variants/SAM003.bam.g.vcf.gz	SAM003	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM004.bam	/scratch/jslegare/data/gwas/variants/SAM004.bam.g.vcf.gz	SAM004	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM005.bam	/scratch/jslegare/data/gwas/variants/SAM005.bam.g.vcf.gz	SAM005	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM006.bam	/scratch/jslegare/data/gwas/variants/SAM006.bam.g.vcf.gz	SAM006	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM007.bam	/scratch/jslegare/data/gwas/variants/SAM007.bam.g.vcf.gz	SAM007	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM008.bam	/scratch/jslegare/data/gwas/variants/SAM008.bam.g.vcf.gz	SAM008	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM009.bam	/scratch/jslegare/data/gwas/variants/SAM009.bam.g.vcf.gz	SAM009	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM010.bam	/scratch/jslegare/data/gwas/variants/SAM010.bam.g.vcf.gz	SAM010	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM011.bam	/scratch/jslegare/data/gwas/variants/SAM011.bam.g.vcf.gz	SAM011	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM012.bam	/scratch/jslegare/data/gwas/variants/SAM012.bam.g.vcf.gz	SAM012	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM013.bam	/scratch/jslegare/data/gwas/variants/SAM013.bam.g.vcf.gz	SAM013	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM014.bam	/scratch/jslegare/data/gwas/variants/SAM014.bam.g.vcf.gz	SAM014	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM015.bam	/scratch/jslegare/data/gwas/variants/SAM015.bam.g.vcf.gz	SAM015	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM016.bam	/scratch/jslegare/data/gwas/variants/SAM016.bam.g.vcf.gz	SAM016	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM017.bam	/scratch/jslegare/data/gwas/variants/SAM017.bam.g.vcf.gz	SAM017	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM018.bam	/scratch/jslegare/data/gwas/variants/SAM018.bam.g.vcf.gz	SAM018	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM019.bam	/scratch/jslegare/data/gwas/variants/SAM019.bam.g.vcf.gz	SAM019	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM020.bam	/scratch/jslegare/data/gwas/variants/SAM020.bam.g.vcf.gz	SAM020	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM021.bam	/scratch/jslegare/data/gwas/variants/SAM021.bam.g.vcf.gz	SAM021	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM022.bam	/scratch/jslegare/data/gwas/variants/SAM022.bam.g.vcf.gz	SAM022	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM023.bam	/scratch/jslegare/data/gwas/variants/SAM023.bam.g.vcf.gz	SAM023	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM024.bam	/scratch/jslegare/data/gwas/variants/SAM024.bam.g.vcf.gz	SAM024	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM025.bam	/scratch/jslegare/data/gwas/variants/SAM025.bam.g.vcf.gz	SAM025	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM026.bam	/scratch/jslegare/data/gwas/variants/SAM026.bam.g.vcf.gz	SAM026	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM027.bam	/scratch/jslegare/data/gwas/variants/SAM027.bam.g.vcf.gz	SAM027	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM028.bam	/scratch/jslegare/data/gwas/variants/SAM028.bam.g.vcf.gz	SAM028	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM029.bam	/scratch/jslegare/data/gwas/variants/SAM029.bam.g.vcf.gz	SAM029	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM030.bam	/scratch/jslegare/data/gwas/variants/SAM030.bam.g.vcf.gz	SAM030	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM031.bam	/scratch/jslegare/data/gwas/variants/SAM031.bam.g.vcf.gz	SAM031	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM032.bam	/scratch/jslegare/data/gwas/variants/SAM032.bam.g.vcf.gz	SAM032	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM033.bam	/scratch/jslegare/data/gwas/variants/SAM033.bam.g.vcf.gz	SAM033	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM034.bam	/scratch/jslegare/data/gwas/variants/SAM034.bam.g.vcf.gz	SAM034	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM035.bam	/scratch/jslegare/data/gwas/variants/SAM035.bam.g.vcf.gz	SAM035	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM036.bam	/scratch/jslegare/data/gwas/variants/SAM036.bam.g.vcf.gz	SAM036	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM037.bam	/scratch/jslegare/data/gwas/variants/SAM037.bam.g.vcf.gz	SAM037	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM038.bam	/scratch/jslegare/data/gwas/variants/SAM038.bam.g.vcf.gz	SAM038	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM039.bam	/scratch/jslegare/data/gwas/variants/SAM039.bam.g.vcf.gz	SAM039	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM040.bam	/scratch/jslegare/data/gwas/variants/SAM040.bam.g.vcf.gz	SAM040	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM041.bam	/scratch/jslegare/data/gwas/variants/SAM041.bam.g.vcf.gz	SAM041	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM042.bam	/scratch/jslegare/data/gwas/variants/SAM042.bam.g.vcf.gz	SAM042	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM043.bam	/scratch/jslegare/data/gwas/variants/SAM043.bam.g.vcf.gz	SAM043	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM044.bam	/scratch/jslegare/data/gwas/variants/SAM044.bam.g.vcf.gz	SAM044	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM045.bam	/scratch/jslegare/data/gwas/variants/SAM045.bam.g.vcf.gz	SAM045	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM046.bam	/scratch/jslegare/data/gwas/variants/SAM046.bam.g.vcf.gz	SAM046	Ann	NA	landrace	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM047.bam	/scratch/jslegare/data/gwas/variants/SAM047.bam.g.vcf.gz	SAM047	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM048.bam	/scratch/jslegare/data/gwas/variants/SAM048.bam.g.vcf.gz	SAM048	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM049.bam	/scratch/jslegare/data/gwas/variants/SAM049.bam.g.vcf.gz	SAM049	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM050.bam	/scratch/jslegare/data/gwas/variants/SAM050.bam.g.vcf.gz	SAM050	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM051.bam	/scratch/jslegare/data/gwas/variants/SAM051.bam.g.vcf.gz	SAM051	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM052.bam	/scratch/jslegare/data/gwas/variants/SAM052.bam.g.vcf.gz	SAM052	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM053.bam	/scratch/jslegare/data/gwas/variants/SAM053.bam.g.vcf.gz	SAM053	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM054.bam	/scratch/jslegare/data/gwas/variants/SAM054.bam.g.vcf.gz	SAM054	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM055.bam	/scratch/jslegare/data/gwas/variants/SAM055.bam.g.vcf.gz	SAM055	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM056.bam	/scratch/jslegare/data/gwas/variants/SAM056.bam.g.vcf.gz	SAM056	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM057.bam	/scratch/jslegare/data/gwas/variants/SAM057.bam.g.vcf.gz	SAM057	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM058.bam	/scratch/jslegare/data/gwas/variants/SAM058.bam.g.vcf.gz	SAM058	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM059.bam	/scratch/jslegare/data/gwas/variants/SAM059.bam.g.vcf.gz	SAM059	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM060.bam	/scratch/jslegare/data/gwas/variants/SAM060.bam.g.vcf.gz	SAM060	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM061.bam	/scratch/jslegare/data/gwas/variants/SAM061.bam.g.vcf.gz	SAM061	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM062.bam	/scratch/jslegare/data/gwas/variants/SAM062.bam.g.vcf.gz	SAM062	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM063.bam	/scratch/jslegare/data/gwas/variants/SAM063.bam.g.vcf.gz	SAM063	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM064.bam	/scratch/jslegare/data/gwas/variants/SAM064.bam.g.vcf.gz	SAM064	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM065.bam	/scratch/jslegare/data/gwas/variants/SAM065.bam.g.vcf.gz	SAM065	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM066.bam	/scratch/jslegare/data/gwas/variants/SAM066.bam.g.vcf.gz	SAM066	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM067.bam	/scratch/jslegare/data/gwas/variants/SAM067.bam.g.vcf.gz	SAM067	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM068.bam	/scratch/jslegare/data/gwas/variants/SAM068.bam.g.vcf.gz	SAM068	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM069.bam	/scratch/jslegare/data/gwas/variants/SAM069.bam.g.vcf.gz	SAM069	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM070.bam	/scratch/jslegare/data/gwas/variants/SAM070.bam.g.vcf.gz	SAM070	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM071.bam	/scratch/jslegare/data/gwas/variants/SAM071.bam.g.vcf.gz	SAM071	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM072.bam	/scratch/jslegare/data/gwas/variants/SAM072.bam.g.vcf.gz	SAM072	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM073.bam	/scratch/jslegare/data/gwas/variants/SAM073.bam.g.vcf.gz	SAM073	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM074.bam	/scratch/jslegare/data/gwas/variants/SAM074.bam.g.vcf.gz	SAM074	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM075.bam	/scratch/jslegare/data/gwas/variants/SAM075.bam.g.vcf.gz	SAM075	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM076.bam	/scratch/jslegare/data/gwas/variants/SAM076.bam.g.vcf.gz	SAM076	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM077.bam	/scratch/jslegare/data/gwas/variants/SAM077.bam.g.vcf.gz	SAM077	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM078.bam	/scratch/jslegare/data/gwas/variants/SAM078.bam.g.vcf.gz	SAM078	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM079.bam	/scratch/jslegare/data/gwas/variants/SAM079.bam.g.vcf.gz	SAM079	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM080.bam	/scratch/jslegare/data/gwas/variants/SAM080.bam.g.vcf.gz	SAM080	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM081.bam	/scratch/jslegare/data/gwas/variants/SAM081.bam.g.vcf.gz	SAM081	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM082.bam	/scratch/jslegare/data/gwas/variants/SAM082.bam.g.vcf.gz	SAM082	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM083.bam	/scratch/jslegare/data/gwas/variants/SAM083.bam.g.vcf.gz	SAM083	Ann	NA	landrace	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM084.bam	/scratch/jslegare/data/gwas/variants/SAM084.bam.g.vcf.gz	SAM084	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM086.bam	/scratch/jslegare/data/gwas/variants/SAM086.bam.g.vcf.gz	SAM086	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM087.bam	/scratch/jslegare/data/gwas/variants/SAM087.bam.g.vcf.gz	SAM087	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM088.bam	/scratch/jslegare/data/gwas/variants/SAM088.bam.g.vcf.gz	SAM088	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM089.bam	/scratch/jslegare/data/gwas/variants/SAM089.bam.g.vcf.gz	SAM089	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM090.bam	/scratch/jslegare/data/gwas/variants/SAM090.bam.g.vcf.gz	SAM090	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM091.bam	/scratch/jslegare/data/gwas/variants/SAM091.bam.g.vcf.gz	SAM091	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM092.bam	/scratch/jslegare/data/gwas/variants/SAM092.bam.g.vcf.gz	SAM092	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM093.bam	/scratch/jslegare/data/gwas/variants/SAM093.bam.g.vcf.gz	SAM093	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM094.bam	/scratch/jslegare/data/gwas/variants/SAM094.bam.g.vcf.gz	SAM094	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM095.bam	/scratch/jslegare/data/gwas/variants/SAM095.bam.g.vcf.gz	SAM095	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM096.bam	/scratch/jslegare/data/gwas/variants/SAM096.bam.g.vcf.gz	SAM096	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM097.bam	/scratch/jslegare/data/gwas/variants/SAM097.bam.g.vcf.gz	SAM097	Ann	NA	cultivar	sam
/project/rpp-rbruskie/jslegare/bam/merged/trivial_merged_SAM098.bam	/scratch/jslegare/data/gwas/variants/SAM098.bam.g.vcf.gz	SAM098	Ann	NA	cultivar	sam
