name	region	color
ANN1051	14a	#984EA3
ANN1052	14a	#984EA3
ANN1053	14a	#984EA3
ANN1054	14a	#984EA3
ANN1055	14a	#984EA3
ANN1056	14a	#984EA3
ANN1057	14a	#984EA3
ANN1058	14a	#984EA3
ANN1059	14a	#984EA3
ANN1060	14a	#984EA3
ANN1061	14a	#984EA3
ANN1062	14a	#984EA3
ANN1063	14a	#984EA3
ANN1064	14a	#FF7F00
ANN1065	14a	#984EA3
ANN1066	14a	#984EA3
ANN1067	14a	#984EA3
ANN1068	14a	#984EA3
ANN1069	14a	#984EA3
ANN1070	14a	#984EA3
ANN1071	14a	#FF7F00
ANN1072	14a	#FF7F00
ANN1073	14a	#984EA3
ANN1074	14a	#FF7F00
ANN1075	14a	#FF7F00
ANN1076	14a	#984EA3
ANN1077	14a	#984EA3
ANN1078	14a	#FF7F00
ANN1079	14a	#984EA3
ANN1080	14a	#FF7F00
ANN1081	14a	#984EA3
ANN1082	14a	#984EA3
ANN1083	14a	#984EA3
ANN1084	14a	#984EA3
ANN1085	14a	#984EA3
ANN1086	14a	#984EA3
ANN1087	14a	#984EA3
ANN1088	14a	#984EA3
ANN1089	14a	#984EA3
ANN1090	14a	#984EA3
ANN1091	14a	#984EA3
ANN1092	14a	#984EA3
ANN1093	14a	#984EA3
ANN1094	14a	#984EA3
ANN1095	14a	#984EA3
ANN1096	14a	#984EA3
ANN1097	14a	#984EA3
ANN1098	14a	#984EA3
ANN1099	14a	#984EA3
ANN1100	14a	#984EA3
ANN1101	14a	#984EA3
ANN1102	14a	#984EA3
ANN1103	14a	#984EA3
ANN1104	14a	#984EA3
ANN1105	14a	#984EA3
ANN1106	14a	#984EA3
ANN1107	14a	#984EA3
ANN1108	14a	#984EA3
ANN1109	14a	#984EA3
ANN1110	14a	#984EA3
ANN1111	14a	#984EA3
ANN1112	14a	#FF7F00
ANN1113	14a	#984EA3
ANN1114	14a	#984EA3
ANN1115	14a	#984EA3
ANN1116	14a	#984EA3
ANN1117	14a	#984EA3
ANN1118	14a	#FF7F00
ANN1119	14a	#984EA3
ANN1120	14a	#984EA3
ANN1121	14a	#984EA3
ANN1122	14a	#984EA3
ANN1123	14a	#984EA3
ANN1124	14a	#FF7F00
ANN1125	14a	#984EA3
ANN1126	14a	#984EA3
ANN1127	14a	#984EA3
ANN1128	14a	#984EA3
ANN1129	14a	#984EA3
ANN1130	14a	#FF7F00
ANN1131	14a	#984EA3
ANN1132	14a	#984EA3
ANN1133	14a	#984EA3
ANN1134	14a	#984EA3
ANN1135	14a	#984EA3
ANN1136	14a	#984EA3
ANN1137	14a	#984EA3
ANN1138	14a	#984EA3
ANN1139	14a	#984EA3
ANN1140	14a	#984EA3
ANN1141	14a	#984EA3
ANN1142	14a	#984EA3
ANN1143	14a	#984EA3
ANN1144	14a	#984EA3
ANN1145	14a	#984EA3
ANN1146	14a	#FF7F00
ANN1147	14a	#984EA3
ANN1148	14a	#984EA3
ANN1149	14a	#FF7F00
ANN1150	14a	#984EA3
ANN1151	14a	#984EA3
ANN1152	14a	#984EA3
ANN1153	14a	#984EA3
ANN1154	14a	#984EA3
ANN1155	14a	#984EA3
ANN1156	14a	#984EA3
ANN1157	14a	#984EA3
ANN1158	14a	#984EA3
ANN1159	14a	#984EA3
ANN1160	14a	#984EA3
ANN1161	14a	#984EA3
ANN1162	14a	#984EA3
ANN1163	14a	#984EA3
ANN1164	14a	#984EA3
ANN1165	14a	#984EA3
ANN1166	14a	#984EA3
ANN1167	14a	#984EA3
ANN1168	14a	#FF7F00
ANN1169	14a	#984EA3
ANN1170	14a	#FF7F00
ANN1171	14a	#FFFF33
ANN1172	14a	#FF7F00
ANN1173	14a	#FF7F00
ANN1174	14a	#FFFF33
ANN1175	14a	#FF7F00
ANN1176	14a	#FFFF33
ANN1177	14a	#984EA3
ANN1178	14a	#FF7F00
ANN1179	14a	#984EA3
ANN1180	14a	#FF7F00
ANN1181	14a	#FF7F00
ANN1182	14a	#984EA3
ANN1183	14a	#FFFF33
ANN1184	14a	#FF7F00
ANN1185	14a	#984EA3
ANN1186	14a	#FF7F00
ANN1187	14a	#FFFF33
ANN1188	14a	#FFFF33
ANN1189	14a	#984EA3
ANN1190	14a	#FFFF33
ANN1191	14a	#FF7F00
ANN1192	14a	#FFFF33
ANN1193	14a	#984EA3
ANN1194	14a	#984EA3
ANN1195	14a	#984EA3
ANN1196	14a	#984EA3
ANN1197	14a	#984EA3
ANN1198	14a	#984EA3
ANN1199	14a	#984EA3
ANN1200	14a	#984EA3
ANN1201	14a	#FF7F00
ANN1202	14a	#FFFF33
ANN1203	14a	#FF7F00
ANN1204	14a	#FFFF33
ANN1205	14a	#FF7F00
ANN1206	14a	#FF7F00
ANN1207	14a	#984EA3
ANN1208	14a	#FF7F00
ANN1209	14a	#984EA3
ANN1210	14a	#984EA3
ANN1211	14a	#FFFF33
ANN1212	14a	#FF7F00
ANN1213	14a	#FFFF33
ANN1214	14a	#FFFF33
ANN1215	14a	#FFFF33
ANN1216	14a	#FFFF33
ANN1217	14a	#FF7F00
ANN1218	14a	#FFFF33
ANN1219	14a	#FFFF33
ANN1220	14a	#FFFF33
ANN1221	14a	#FFFF33
ANN1222	14a	#FFFF33
ANN1223	14a	#FFFF33
ANN1224	14a	#FFFF33
ANN1225	14a	#FFFF33
ANN1226	14a	#FFFF33
ANN1227	14a	#FFFF33
ANN1228	14a	#FF7F00
ANN1229	14a	#FFFF33
ANN1230	14a	#FFFF33
ANN1231	14a	#FF7F00
ANN1232	14a	#FF7F00
ANN1233	14a	#FF7F00
ANN1234	14a	#FFFF33
ANN1235	14a	#FF7F00
ANN1236	14a	#FF7F00
ANN1237	14a	#FF7F00
ANN1238	14a	#FFFF33
ANN1239	14a	#FFFF33
ANN1240	14a	#FF7F00
ANN1241	14a	#FFFF33
ANN1242	14a	#FFFF33
ANN1243	14a	#FFFF33
ANN1244	14a	#FFFF33
ANN1245	14a	#FF7F00
ANN1246	14a	#984EA3
ANN1247	14a	#984EA3
ANN1248	14a	#FFFF33
ANN1249	14a	#984EA3
ANN1250	14a	#FF7F00
ANN1251	14a	#984EA3
ANN1252	14a	#984EA3
ANN1253	14a	#984EA3
ANN1254	14a	#984EA3
ANN1255	14a	#984EA3
ANN1256	14a	#984EA3
ANN1257	14a	#984EA3
ANN1258	14a	#984EA3
ANN1259	14a	#984EA3
ANN1260	14a	#984EA3
ANN1261	14a	#984EA3
ANN1262	14a	#984EA3
ANN1263	14a	#984EA3
ANN1264	14a	#984EA3
ANN1265	14a	#984EA3
ANN1266	14a	#FF7F00
ANN1267	14a	#984EA3
ANN1268	14a	#984EA3
ANN1269	14a	#984EA3
ANN1270	14a	#984EA3
ANN1271	14a	#984EA3
ANN1272	14a	#984EA3
ANN1273	14a	#984EA3
ANN1274	14a	#984EA3
ANN1275	14a	#984EA3
ANN1276	14a	#FF7F00
ANN1277	14a	#FF7F00
ANN1278	14a	#984EA3
ANN1279	14a	#FF7F00
ANN1280	14a	#FF7F00
ANN1281	14a	#984EA3
ANN1282	14a	#984EA3
ANN1283	14a	#984EA3
ANN1284	14a	#984EA3
ANN1285	14a	#984EA3
ANN1286	14a	#FF7F00
ANN1287	14a	#984EA3
ANN1288	14a	#984EA3
ANN1289	14a	#984EA3
ANN1290	14a	#984EA3
ANN1291	14a	#984EA3
ANN1292	14a	#984EA3
ANN1293	14a	#984EA3
ANN1294	14a	#984EA3
ANN1295	14a	#984EA3
ANN1296	14a	#FF7F00
ANN1297	14a	#984EA3
ANN1298	14a	#984EA3
ANN1299	14a	#984EA3
ANN1300	14a	#984EA3
ANN1301	14a	#984EA3
ANN1302	14a	#984EA3
ANN1303	14a	#984EA3
ANN1304	14a	#984EA3
ANN1305	14a	#984EA3
ANN1306	14a	#984EA3
ANN1307	14a	#984EA3
ANN1308	14a	#984EA3
ANN1309	14a	#984EA3
ANN1310	14a	#984EA3
ANN1311	14a	#FF7F00
ANN1312	14a	#984EA3
ANN1313	14a	#984EA3
ANN1314	14a	#FFFF33
ANN1315	14a	#FF7F00
ANN1316	14a	#FF7F00
ANN1317	14a	#FF7F00
ANN1318	14a	#FF7F00
ANN1319	14a	#FF7F00
ANN1320	14a	#FF7F00
ANN1321	14a	#984EA3
ANN1322	14a	#FFFF33
ANN1323	14a	#FF7F00
ANN1324	14a	#984EA3
ANN1325	14a	#FF7F00
ANN1326	14a	#984EA3
ANN1327	14a	#FF7F00
ANN1328	14a	#FFFF33
ANN1329	14a	#FFFF33
ANN1330	14a	#984EA3
ANN1331	14a	#FF7F00
ANN1332	14a	#FF7F00
ANN1333	14a	#FF7F00
ANN1334	14a	#FFFF33
ANN1335	14a	#FFFF33
ANN1336	14a	#FF7F00
ANN1337	14a	#FF7F00
ANN1338	14a	#FFFF33
ANN1339	14a	#FF7F00
ANN1340	14a	#FF7F00
ANN1341	14a	#FFFF33
ANN1342	14a	#FF7F00
ANN1343	14a	#FF7F00
ANN1344	14a	#FFFF33
ANN1345	14a	#FF7F00
ANN1346	14a	#FFFF33
ANN1347	14a	#FFFF33
ANN1348	14a	#FF7F00
ANN1349	14a	#FFFF33
ANN1350	14a	#FF7F00
ANN1351	14a	#FF7F00
ANN1352	14a	#FF7F00
ANN1353	14a	#FFFF33
ANN1354	14a	#FFFF33
ANN1355	14a	#984EA3
ANN1356	14a	#FF7F00
ANN1357	14a	#FF7F00
ANN1358	14a	#FF7F00
ANN1359	14a	#984EA3
ANN1360	14a	#FF7F00
ANN1361	14a	#FFFF33
ANN1362	14a	#FF7F00
ANN1363	14a	#FF7F00
ANN1364	14a	#FF7F00
ANN1365	14a	#984EA3
ANN1366	14a	#984EA3
ANN1367	14a	#FFFF33
ANN1368	14a	#FF7F00
ANN1369	14a	#984EA3
ANN1370	14a	#FFFF33
ANN1371	14a	#FF7F00
ANN1372	14a	#FF7F00
ANN1373	14a	#FF7F00
ANN1374	14a	#984EA3
ANN1375	14a	#FF7F00
ANN1376	14a	#FF7F00
ANN1377	14a	#FFFF33
ANN1378	14a	#984EA3
ANN1379	14a	#FF7F00
ANN1380	14a	#984EA3
ANN1381	14a	#FF7F00
ANN1382	14a	#FFFF33
ANN1383	14a	#FFFF33
ANN1384	14a	#FF7F00
ANN1385	14a	#FFFF33
ANN1386	14a	#FFFF33
ANN1387	14a	#FFFF33
ANN1388	14a	#984EA3
ANN1389	14a	#FFFF33
ANN1390	14a	#FFFF33
ANN1391	14a	#FF7F00
ANN1392	14a	#FFFF33
ANN1393	14a	#FFFF33
ANN1394	14a	#FF7F00
ANN1395	14a	#FF7F00
ANN1396	14a	#FF7F00
ANN1397	14a	#FF7F00
ANN1398	14a	#FFFF33
ANN1399	14a	#FFFF33
ANN1400	14a	#FFFF33
ANN1401	14a	#984EA3
ANN1402	14a	#FFFF33
ANN1403	14a	#FFFF33
ANN1404	14a	#FFFF33
ANN1405	14a	#FF7F00
ANN1406	14a	#FFFF33
ANN1407	14a	#FF7F00
ANN1408	14a	#FFFF33
ANN1409	14a	#FFFF33
ANN1410	14a	#FF7F00
ANN1419	14a	#984EA3
ANN1420	14a	#984EA3
ANN1439	14a	#984EA3
ANN1501	14a	#984EA3
ED10_SD2W30-3_360	14a	#984EA3
ED12_SK1W15-3_300	14a	#984EA3
ED13_IA1W1-6_308	14a	#984EA3
ED15_IA2W17-1_333	14a	#984EA3
ED16_KS1W9-3_342	14a	#984EA3
ED18_ND1W27-2_288	14a	#984EA3
ED20_SD1W11-7_237	14a	#984EA3
ED2_KS2W24-7_43	14a	#984EA3
ED7_MB1W16-2_283	14a	#984EA3
ED8_MO1W30-1_114	14a	#984EA3
HT011_IA2W-37	14a	#FF7F00
HT013_SD2W-18	14a	#984EA3
HT014_IA2W-16	14a	#FF7F00
HT033N_IA2W-38	14a	#FF7F00
HT100_SK1W-29	14a	#984EA3
HT103_IA2W-39	14a	#984EA3
HT104_KS2W-15R	14a	#984EA3
HT118_SD2W-19	14a	#984EA3
HT124_SK1W-36	14a	#984EA3
HT125_MB1W-20	14a	#FF7F00
HT140_MO1W-2R	14a	#984EA3
HT141_MO1W-11	14a	#984EA3
HT142_MO1W-15	14a	#984EA3
HT146_SD2W-5	14a	#984EA3
HT149_IA2W-29	14a	#FF7F00
HT164_MO1W-3	14a	#984EA3
HT165_MO1W-16	14a	#FF7F00
HT170_SD2W-14	14a	#984EA3
HT172_SK1W-Q	14a	#984EA3
HT194_SD2W-15	14a	#984EA3
HT196_SK1W-1	14a	#984EA3
HT211_MO1W-39	14a	#984EA3
HT213_ND1W-20	14a	#984EA3
HT217_SD2W-21	14a	#FF7F00
HT218_SD2W-30	14a	#FF7F00
HT219_SD2W-38	14a	#FF7F00
HT220_SK1W-15	14a	#FFFF33
HT227_KS2W-9	14a	#FF7F00
HT228_KS2W-12	14a	#FF7F00
HT231_MB1W-8	14a	#984EA3
HT232_MB1W-11	14a	#984EA3
HT233_MB1W-14	14a	#984EA3
HT234_MB1W-39	14a	#984EA3
HT236_MO1W-2	14a	#984EA3
HT237_MO1W-38	14a	#984EA3
HT242_SK1W-25	14a	#FF7F00
HT247_IA1W-33	14a	#984EA3
HT24_IA2W-14	14a	#984EA3
HT254_KS1W-27	14a	#FF7F00
HT255_KS1W-29	14a	#FF7F00
HT259_KS2E-6	14a	#984EA3
HT269_IA1W-5	14a	#984EA3
HT270_IA1W_11R	14a	#984EA3
HT271_IA1W-15	14a	#984EA3
HT272_IA1W-39	14a	#984EA3
HT274_KS1W-3	14a	#FFFF33
HT277_KS1W-40	14a	#984EA3
HT290_SD1W-20	14a	#FF7F00
HT300_MB1W16	14a	#984EA3
HT301_MB1W_16B	14a	#984EA3
HT305_ND1W-27	14a	#984EA3
HT308_SD2W-27	14a	#984EA3
HT311_SK1W-29R	14a	#984EA3
HT317_IA1W-4	14a	#FF7F00
HT330_ND1W-6	14a	#984EA3
HT345_KS1W-2	14a	#984EA3
HT352_MO1W-33	14a	#984EA3
HT360_SD1W-35	14a	#984EA3
HT365_IA2W-11	14a	#FFFF33
HT373_SD1W-4	14a	#984EA3
HT378_SK1W-22	14a	#984EA3
HT379_SK1W-22R	14a	#984EA3
HT44_ND1W-12	14a	#984EA3
HT45_ND1W-36	14a	#984EA3
HT51_SD2W-40	14a	#984EA3
HT55_IA2W-17	14a	#984EA3
HT56_IA2W-37	14a	#984EA3
HT5_ND1W-22	14a	#FF7F00
HT60_MB1W-30	14a	#984EA3
HT61_MB1W-31	14a	#984EA3
HT68_MO1W-7	14a	#FF7F00
HT6_SD1W-21	14a	#984EA3
HT93_ND1W-33	14a	#984EA3
Q017B_KS2W-6_1R	14a	#984EA3
Q021B_IA1W-2	14a	#FF7F00
Q036B_KS1W-19	14a	#984EA3
Q041_KS1W-24	14a	#FF7F00
Q042_KS1W-35	14a	#984EA3
Q046_KS2W-24	14a	#984EA3
Q052B-KS2W-15	14a	#984EA3
Q075_IA1W-1	14a	#984EA3
Q076C_SD2W-23	14a	#984EA3
Q076_IA1W-11	14a	#984EA3
Q077_IA1W-21	14a	#984EA3
Q083_KS2W-14	14a	#984EA3
Q084_KS2W-32	14a	#984EA3
Q086_MB1W-40	14a	#984EA3
Q094_ND1W-38	14a	#984EA3
Q097_SD1W-6	14a	#FF7F00
Q098_SD1W-14	14a	#984EA3
Q099_SD1W-21B	14a	#FF7F00
Q100_SD2W-23R	14a	#984EA3
Q144C_ND1W-31	14a	#984EA3
Q166B_ND1W-25	14a	#984EA3
Q33_IA1W-28	14a	#984EA3
QPA2_KS2W-8	14a	#984EA3
QPB3_IA2W-7	14a	#984EA3
QPC1_SK1W-37	14a	#984EA3
QPC2_IA2W-6	14a	#984EA3
QPD2_KS1W-32	14a	#984EA3
QPE2_KS1W-26	14a	#984EA3
QPF4_KS1W-9	14a	#984EA3
QPG1_SD1W-15	14a	#FF7F00
QPG4_KS2W-35	14a	#984EA3
QPH4_SD1W-13	14a	#FF7F00
