name	cluster	mds_coord
ANN0962	3	mds03_pos
ANN0963	3	mds03_pos
ANN0964	3	mds03_pos
ANN0965	3	mds03_pos
ANN0966	3	mds03_pos
ANN0967	3	mds03_pos
ANN0968	3	mds03_pos
ANN0969	3	mds03_pos
ANN0970	3	mds03_pos
ANN0971	1	mds03_pos
ANN0972	1	mds03_pos
ANN0973	2	mds03_pos
ANN0974	1	mds03_pos
ANN0975	1	mds03_pos
ANN0976	1	mds03_pos
ANN0977	2	mds03_pos
ANN0978	2	mds03_pos
ANN0979	1	mds03_pos
ANN0980	3	mds03_pos
ANN0981	2	mds03_pos
ANN0982	2	mds03_pos
ANN0983	3	mds03_pos
ANN0984	3	mds03_pos
ANN0985	3	mds03_pos
ANN0986	3	mds03_pos
ANN0987	2	mds03_pos
ANN0988	2	mds03_pos
ANN0989	3	mds03_pos
ANN0990	3	mds03_pos
ANN0991	3	mds03_pos
ANN0992	2	mds03_pos
ANN0993	2	mds03_pos
ANN0994	2	mds03_pos
ANN0995	2	mds03_pos
ANN0996	3	mds03_pos
ANN0997	2	mds03_pos
ANN0998	2	mds03_pos
ANN0999	3	mds03_pos
ANN1000	3	mds03_pos
ANN1001	2	mds03_pos
ANN1002	3	mds03_pos
ANN1003	3	mds03_pos
ANN1004	3	mds03_pos
ANN1005	2	mds03_pos
ANN1006	3	mds03_pos
ANN1007	3	mds03_pos
ANN1008	3	mds03_pos
ANN1009	2	mds03_pos
ANN1010	2	mds03_pos
ANN1011	3	mds03_pos
ANN1012	3	mds03_pos
ANN1013	2	mds03_pos
ANN1014	3	mds03_pos
ANN1015	3	mds03_pos
ANN1016	3	mds03_pos
ANN1017	3	mds03_pos
ANN1018	3	mds03_pos
ANN1019	2	mds03_pos
ANN1020	3	mds03_pos
ANN1021	3	mds03_pos
ANN1022	2	mds03_pos
ANN1023	2	mds03_pos
ANN1024	2	mds03_pos
ANN1025	2	mds03_pos
ANN1026	2	mds03_pos
ANN1027	2	mds03_pos
ANN1028	3	mds03_pos
ANN1029	3	mds03_pos
ANN1030	3	mds03_pos
ANN1031	2	mds03_pos
ANN1032	3	mds03_pos
ANN1033	3	mds03_pos
ANN1034	2	mds03_pos
ANN1035	2	mds03_pos
ANN1036	2	mds03_pos
ANN1037	2	mds03_pos
ANN1038	3	mds03_pos
ANN1039	3	mds03_pos
ANN1040	3	mds03_pos
ANN1041	3	mds03_pos
ANN1042	3	mds03_pos
ANN1043	3	mds03_pos
ANN1044	3	mds03_pos
ANN1045	3	mds03_pos
ANN1046	3	mds03_pos
ANN1047	3	mds03_pos
ANN1048	3	mds03_pos
ANN1049	3	mds03_pos
ANN1050	3	mds03_pos
ANN1051	3	mds03_pos
ANN1052	3	mds03_pos
ANN1053	3	mds03_pos
ANN1054	3	mds03_pos
ANN1055	3	mds03_pos
ANN1056	3	mds03_pos
ANN1057	3	mds03_pos
ANN1058	3	mds03_pos
ANN1059	3	mds03_pos
ANN1060	3	mds03_pos
ANN1061	3	mds03_pos
ANN1062	3	mds03_pos
ANN1063	3	mds03_pos
ANN1064	2	mds03_pos
ANN1065	3	mds03_pos
ANN1066	3	mds03_pos
ANN1067	3	mds03_pos
ANN1068	3	mds03_pos
ANN1069	3	mds03_pos
ANN1070	3	mds03_pos
ANN1071	2	mds03_pos
ANN1072	2	mds03_pos
ANN1073	3	mds03_pos
ANN1074	2	mds03_pos
ANN1075	2	mds03_pos
ANN1076	3	mds03_pos
ANN1077	3	mds03_pos
ANN1078	2	mds03_pos
ANN1079	3	mds03_pos
ANN1080	2	mds03_pos
ANN1081	3	mds03_pos
ANN1082	3	mds03_pos
ANN1083	3	mds03_pos
ANN1084	3	mds03_pos
ANN1085	3	mds03_pos
ANN1086	3	mds03_pos
ANN1087	3	mds03_pos
ANN1088	3	mds03_pos
ANN1089	3	mds03_pos
ANN1090	3	mds03_pos
ANN1091	3	mds03_pos
ANN1092	3	mds03_pos
ANN1093	3	mds03_pos
ANN1094	3	mds03_pos
ANN1095	3	mds03_pos
ANN1096	3	mds03_pos
ANN1097	3	mds03_pos
ANN1098	3	mds03_pos
ANN1099	3	mds03_pos
ANN1100	3	mds03_pos
ANN1101	3	mds03_pos
ANN1102	3	mds03_pos
ANN1103	3	mds03_pos
ANN1104	3	mds03_pos
ANN1105	3	mds03_pos
ANN1106	3	mds03_pos
ANN1107	3	mds03_pos
ANN1108	3	mds03_pos
ANN1109	3	mds03_pos
ANN1110	3	mds03_pos
ANN1111	3	mds03_pos
ANN1112	2	mds03_pos
ANN1113	3	mds03_pos
ANN1114	3	mds03_pos
ANN1115	3	mds03_pos
ANN1116	3	mds03_pos
ANN1117	3	mds03_pos
ANN1118	2	mds03_pos
ANN1119	3	mds03_pos
ANN1120	3	mds03_pos
ANN1121	3	mds03_pos
ANN1122	3	mds03_pos
ANN1123	3	mds03_pos
ANN1124	2	mds03_pos
ANN1125	3	mds03_pos
ANN1126	3	mds03_pos
ANN1127	3	mds03_pos
ANN1128	3	mds03_pos
ANN1129	3	mds03_pos
ANN1130	2	mds03_pos
ANN1131	3	mds03_pos
ANN1132	3	mds03_pos
ANN1133	3	mds03_pos
ANN1134	3	mds03_pos
ANN1135	3	mds03_pos
ANN1136	3	mds03_pos
ANN1137	3	mds03_pos
ANN1138	3	mds03_pos
ANN1139	3	mds03_pos
ANN1140	3	mds03_pos
ANN1141	3	mds03_pos
ANN1142	3	mds03_pos
ANN1143	3	mds03_pos
ANN1144	3	mds03_pos
ANN1145	3	mds03_pos
ANN1146	2	mds03_pos
ANN1147	3	mds03_pos
ANN1148	3	mds03_pos
ANN1149	2	mds03_pos
ANN1150	3	mds03_pos
ANN1151	3	mds03_pos
ANN1152	3	mds03_pos
ANN1153	3	mds03_pos
ANN1154	3	mds03_pos
ANN1155	3	mds03_pos
ANN1156	3	mds03_pos
ANN1157	3	mds03_pos
ANN1158	3	mds03_pos
ANN1159	3	mds03_pos
ANN1160	3	mds03_pos
ANN1161	3	mds03_pos
ANN1162	3	mds03_pos
ANN1163	3	mds03_pos
ANN1164	3	mds03_pos
ANN1165	3	mds03_pos
ANN1166	3	mds03_pos
ANN1167	3	mds03_pos
ANN1168	2	mds03_pos
ANN1169	3	mds03_pos
ANN1170	2	mds03_pos
ANN1171	1	mds03_pos
ANN1172	2	mds03_pos
ANN1173	2	mds03_pos
ANN1174	1	mds03_pos
ANN1175	2	mds03_pos
ANN1176	1	mds03_pos
ANN1177	3	mds03_pos
ANN1178	2	mds03_pos
ANN1179	3	mds03_pos
ANN1180	2	mds03_pos
ANN1181	2	mds03_pos
ANN1182	3	mds03_pos
ANN1183	1	mds03_pos
ANN1184	2	mds03_pos
ANN1185	3	mds03_pos
ANN1186	2	mds03_pos
ANN1187	1	mds03_pos
ANN1188	1	mds03_pos
ANN1189	3	mds03_pos
ANN1190	1	mds03_pos
ANN1191	2	mds03_pos
ANN1192	1	mds03_pos
ANN1193	3	mds03_pos
ANN1194	3	mds03_pos
ANN1195	3	mds03_pos
ANN1196	3	mds03_pos
ANN1197	3	mds03_pos
ANN1198	3	mds03_pos
ANN1199	3	mds03_pos
ANN1200	3	mds03_pos
ANN1201	2	mds03_pos
ANN1202	1	mds03_pos
ANN1203	2	mds03_pos
ANN1204	1	mds03_pos
ANN1205	2	mds03_pos
ANN1206	2	mds03_pos
ANN1207	3	mds03_pos
ANN1208	2	mds03_pos
ANN1209	3	mds03_pos
ANN1210	3	mds03_pos
ANN1211	1	mds03_pos
ANN1212	2	mds03_pos
ANN1213	1	mds03_pos
ANN1214	1	mds03_pos
ANN1215	1	mds03_pos
ANN1216	1	mds03_pos
ANN1217	2	mds03_pos
ANN1218	1	mds03_pos
ANN1219	1	mds03_pos
ANN1220	1	mds03_pos
ANN1221	1	mds03_pos
ANN1222	1	mds03_pos
ANN1223	1	mds03_pos
ANN1224	1	mds03_pos
ANN1225	1	mds03_pos
ANN1226	1	mds03_pos
ANN1227	1	mds03_pos
ANN1228	2	mds03_pos
ANN1229	1	mds03_pos
ANN1230	1	mds03_pos
ANN1231	2	mds03_pos
ANN1232	2	mds03_pos
ANN1233	2	mds03_pos
ANN1234	1	mds03_pos
ANN1235	2	mds03_pos
ANN1236	2	mds03_pos
ANN1237	2	mds03_pos
ANN1238	1	mds03_pos
ANN1239	1	mds03_pos
ANN1240	2	mds03_pos
ANN1241	1	mds03_pos
ANN1242	1	mds03_pos
ANN1243	1	mds03_pos
ANN1244	1	mds03_pos
ANN1245	2	mds03_pos
ANN1246	3	mds03_pos
ANN1247	3	mds03_pos
ANN1248	1	mds03_pos
ANN1249	3	mds03_pos
ANN1250	2	mds03_pos
ANN1251	3	mds03_pos
ANN1252	3	mds03_pos
ANN1253	3	mds03_pos
ANN1254	3	mds03_pos
ANN1255	3	mds03_pos
ANN1256	3	mds03_pos
ANN1257	3	mds03_pos
ANN1258	3	mds03_pos
ANN1259	3	mds03_pos
ANN1260	3	mds03_pos
ANN1261	3	mds03_pos
ANN1262	3	mds03_pos
ANN1263	3	mds03_pos
ANN1264	3	mds03_pos
ANN1265	3	mds03_pos
ANN1266	2	mds03_pos
ANN1267	3	mds03_pos
ANN1268	3	mds03_pos
ANN1269	3	mds03_pos
ANN1270	3	mds03_pos
ANN1271	3	mds03_pos
ANN1272	3	mds03_pos
ANN1273	3	mds03_pos
ANN1274	3	mds03_pos
ANN1275	3	mds03_pos
ANN1276	2	mds03_pos
ANN1277	2	mds03_pos
ANN1278	3	mds03_pos
ANN1279	2	mds03_pos
ANN1280	2	mds03_pos
ANN1281	3	mds03_pos
ANN1282	3	mds03_pos
ANN1283	3	mds03_pos
ANN1284	3	mds03_pos
ANN1285	3	mds03_pos
ANN1286	2	mds03_pos
ANN1287	3	mds03_pos
ANN1288	3	mds03_pos
ANN1289	3	mds03_pos
ANN1290	3	mds03_pos
ANN1291	3	mds03_pos
ANN1292	3	mds03_pos
ANN1293	3	mds03_pos
ANN1294	3	mds03_pos
ANN1295	3	mds03_pos
ANN1296	2	mds03_pos
ANN1297	3	mds03_pos
ANN1298	3	mds03_pos
ANN1299	3	mds03_pos
ANN1300	3	mds03_pos
ANN1301	3	mds03_pos
ANN1302	3	mds03_pos
ANN1303	3	mds03_pos
ANN1304	3	mds03_pos
ANN1305	3	mds03_pos
ANN1306	3	mds03_pos
ANN1307	3	mds03_pos
ANN1308	3	mds03_pos
ANN1309	3	mds03_pos
ANN1310	3	mds03_pos
ANN1311	2	mds03_pos
ANN1312	3	mds03_pos
ANN1313	3	mds03_pos
ANN1314	1	mds03_pos
ANN1315	2	mds03_pos
ANN1316	2	mds03_pos
ANN1317	2	mds03_pos
ANN1318	2	mds03_pos
ANN1319	2	mds03_pos
ANN1320	2	mds03_pos
ANN1321	3	mds03_pos
ANN1322	1	mds03_pos
ANN1323	2	mds03_pos
ANN1324	3	mds03_pos
ANN1325	2	mds03_pos
ANN1326	3	mds03_pos
ANN1327	2	mds03_pos
ANN1328	1	mds03_pos
ANN1329	1	mds03_pos
ANN1330	3	mds03_pos
ANN1331	2	mds03_pos
ANN1332	2	mds03_pos
ANN1333	2	mds03_pos
ANN1334	1	mds03_pos
ANN1335	1	mds03_pos
ANN1336	2	mds03_pos
ANN1337	2	mds03_pos
ANN1338	1	mds03_pos
ANN1339	2	mds03_pos
ANN1340	2	mds03_pos
ANN1341	1	mds03_pos
ANN1342	2	mds03_pos
ANN1343	2	mds03_pos
ANN1344	1	mds03_pos
ANN1345	2	mds03_pos
ANN1346	1	mds03_pos
ANN1347	1	mds03_pos
ANN1348	2	mds03_pos
ANN1349	1	mds03_pos
ANN1350	2	mds03_pos
ANN1351	2	mds03_pos
ANN1352	3	mds03_pos
ANN1353	2	mds03_pos
ANN1354	1	mds03_pos
ANN1355	3	mds03_pos
ANN1356	2	mds03_pos
ANN1357	2	mds03_pos
ANN1358	2	mds03_pos
ANN1359	3	mds03_pos
ANN1360	2	mds03_pos
ANN1361	1	mds03_pos
ANN1362	2	mds03_pos
ANN1363	2	mds03_pos
ANN1364	2	mds03_pos
ANN1365	3	mds03_pos
ANN1366	3	mds03_pos
ANN1367	1	mds03_pos
ANN1368	2	mds03_pos
ANN1369	3	mds03_pos
ANN1370	1	mds03_pos
ANN1371	2	mds03_pos
ANN1372	2	mds03_pos
ANN1373	2	mds03_pos
ANN1374	3	mds03_pos
ANN1375	2	mds03_pos
ANN1376	2	mds03_pos
ANN1377	1	mds03_pos
ANN1378	3	mds03_pos
ANN1379	2	mds03_pos
ANN1380	3	mds03_pos
ANN1381	2	mds03_pos
ANN1382	1	mds03_pos
ANN1383	1	mds03_pos
ANN1384	2	mds03_pos
ANN1385	1	mds03_pos
ANN1386	1	mds03_pos
ANN1387	1	mds03_pos
ANN1388	3	mds03_pos
ANN1389	1	mds03_pos
ANN1390	1	mds03_pos
ANN1391	2	mds03_pos
ANN1392	1	mds03_pos
ANN1393	1	mds03_pos
ANN1394	2	mds03_pos
ANN1395	2	mds03_pos
ANN1396	2	mds03_pos
ANN1397	2	mds03_pos
ANN1398	1	mds03_pos
ANN1399	1	mds03_pos
ANN1400	1	mds03_pos
ANN1401	3	mds03_pos
ANN1402	1	mds03_pos
ANN1403	1	mds03_pos
ANN1404	1	mds03_pos
ANN1405	2	mds03_pos
ANN1406	1	mds03_pos
ANN1407	2	mds03_pos
ANN1408	1	mds03_pos
ANN1409	1	mds03_pos
ANN1410	2	mds03_pos
ANN1419	3	mds03_pos
ANN1420	3	mds03_pos
ANN1439	3	mds03_pos
ANN1501	3	mds03_pos
ED10_SD2W30-3_360	3	mds03_pos
ED12_SK1W15-3_300	3	mds03_pos
ED13_IA1W1-6_308	2	mds03_pos
ED15_IA2W17-1_333	3	mds03_pos
ED16_KS1W9-3_342	2	mds03_pos
ED18_ND1W27-2_288	3	mds03_pos
ED20_SD1W11-7_237	3	mds03_pos
ED2_KS2W24-7_43	3	mds03_pos
ED7_MB1W16-2_283	3	mds03_pos
ED8_MO1W30-1_114	3	mds03_pos
HT011_IA2W-37	2	mds03_pos
HT013_SD2W-18	3	mds03_pos
HT014_IA2W-16	2	mds03_pos
HT033N_IA2W-38	2	mds03_pos
HT100_SK1W-29	3	mds03_pos
HT103_IA2W-39	3	mds03_pos
HT104_KS2W-15R	3	mds03_pos
HT118_SD2W-19	3	mds03_pos
HT124_SK1W-36	3	mds03_pos
HT125_MB1W-20	2	mds03_pos
HT140_MO1W-2R	3	mds03_pos
HT141_MO1W-11	3	mds03_pos
HT142_MO1W-15	3	mds03_pos
HT146_SD2W-5	3	mds03_pos
HT149_IA2W-29	2	mds03_pos
HT164_MO1W-3	3	mds03_pos
HT165_MO1W-16	2	mds03_pos
HT170_SD2W-14	3	mds03_pos
HT172_SK1W-Q	3	mds03_pos
HT194_SD2W-15	3	mds03_pos
HT196_SK1W-1	3	mds03_pos
HT211_MO1W-39	3	mds03_pos
HT213_ND1W-20	3	mds03_pos
HT217_SD2W-21	2	mds03_pos
HT218_SD2W-30	2	mds03_pos
HT219_SD2W-38	2	mds03_pos
HT220_SK1W-15	1	mds03_pos
HT227_KS2W-9	2	mds03_pos
HT228_KS2W-12	2	mds03_pos
HT231_MB1W-8	3	mds03_pos
HT232_MB1W-11	3	mds03_pos
HT233_MB1W-14	3	mds03_pos
HT234_MB1W-39	3	mds03_pos
HT236_MO1W-2	3	mds03_pos
HT237_MO1W-38	3	mds03_pos
HT242_SK1W-25	2	mds03_pos
HT247_IA1W-33	3	mds03_pos
HT24_IA2W-14	3	mds03_pos
HT254_KS1W-27	2	mds03_pos
HT255_KS1W-29	2	mds03_pos
HT259_KS2E-6	3	mds03_pos
HT269_IA1W-5	3	mds03_pos
HT270_IA1W_11R	3	mds03_pos
HT271_IA1W-15	3	mds03_pos
HT272_IA1W-39	3	mds03_pos
HT274_KS1W-3	1	mds03_pos
HT277_KS1W-40	3	mds03_pos
HT290_SD1W-20	2	mds03_pos
HT300_MB1W16	3	mds03_pos
HT301_MB1W_16B	3	mds03_pos
HT305_ND1W-27	3	mds03_pos
HT308_SD2W-27	3	mds03_pos
HT311_SK1W-29R	3	mds03_pos
HT317_IA1W-4	2	mds03_pos
HT330_ND1W-6	3	mds03_pos
HT345_KS1W-2	3	mds03_pos
HT352_MO1W-33	3	mds03_pos
HT360_SD1W-35	3	mds03_pos
HT365_IA2W-11	1	mds03_pos
HT373_SD1W-4	3	mds03_pos
HT378_SK1W-22	3	mds03_pos
HT379_SK1W-22R	3	mds03_pos
HT44_ND1W-12	3	mds03_pos
HT45_ND1W-36	3	mds03_pos
HT51_SD2W-40	3	mds03_pos
HT55_IA2W-17	3	mds03_pos
HT56_IA2W-37	3	mds03_pos
HT5_ND1W-22	2	mds03_pos
HT60_MB1W-30	3	mds03_pos
HT61_MB1W-31	3	mds03_pos
HT68_MO1W-7	2	mds03_pos
HT6_SD1W-21	3	mds03_pos
HT93_ND1W-33	3	mds03_pos
Q017B_KS2W-6_1R	3	mds03_pos
Q021B_IA1W-2	2	mds03_pos
Q036B_KS1W-19	3	mds03_pos
Q041_KS1W-24	2	mds03_pos
Q042_KS1W-35	3	mds03_pos
Q046_KS2W-24	3	mds03_pos
Q052B-KS2W-15	3	mds03_pos
Q075_IA1W-1	3	mds03_pos
Q076C_SD2W-23	3	mds03_pos
Q076_IA1W-11	3	mds03_pos
Q077_IA1W-21	3	mds03_pos
Q083_KS2W-14	3	mds03_pos
Q084_KS2W-32	3	mds03_pos
Q086_MB1W-40	3	mds03_pos
Q094_ND1W-38	3	mds03_pos
Q097_SD1W-6	2	mds03_pos
Q098_SD1W-14	3	mds03_pos
Q099_SD1W-21B	2	mds03_pos
Q100_SD2W-23R	3	mds03_pos
Q144C_ND1W-31	3	mds03_pos
Q166B_ND1W-25	3	mds03_pos
Q33_IA1W-28	3	mds03_pos
QPA2_KS2W-8	3	mds03_pos
QPB3_IA2W-7	3	mds03_pos
QPC1_SK1W-37	3	mds03_pos
QPC2_IA2W-6	3	mds03_pos
QPD2_KS1W-32	3	mds03_pos
QPE2_KS1W-26	3	mds03_pos
QPF4_KS1W-9	3	mds03_pos
QPG1_SD1W-15	2	mds03_pos
QPG4_KS2W-35	3	mds03_pos
QPH4_SD1W-13	2	mds03_pos
ANN0801	2	mds04_pos
ANN0802	3	mds04_pos
ANN0803	2	mds04_pos
ANN0804	2	mds04_pos
ANN0805	3	mds04_pos
ANN0806	3	mds04_pos
ANN0807	2	mds04_pos
ANN0808	2	mds04_pos
ANN0809	3	mds04_pos
ANN0810	2	mds04_pos
ANN0811	3	mds04_pos
ANN0812	3	mds04_pos
ANN0813	3	mds04_pos
ANN0814	3	mds04_pos
ANN0815	3	mds04_pos
ANN0816	3	mds04_pos
ANN0817	3	mds04_pos
ANN0818	1	mds04_pos
ANN0819	2	mds04_pos
ANN0820	3	mds04_pos
ANN0821	3	mds04_pos
ANN0822	3	mds04_pos
ANN0823	2	mds04_pos
ANN0824	3	mds04_pos
ANN0825	3	mds04_pos
ANN0826	3	mds04_pos
ANN0827	2	mds04_pos
ANN0828	2	mds04_pos
ANN0829	2	mds04_pos
ANN0830	3	mds04_pos
ANN0831-	3	mds04_pos
ANN0832	3	mds04_pos
ANN0833	3	mds04_pos
ANN0834	3	mds04_pos
ANN0835	3	mds04_pos
ANN0836	3	mds04_pos
ANN0837	3	mds04_pos
ANN0838	3	mds04_pos
ANN0839	3	mds04_pos
ANN0840	3	mds04_pos
ANN0841	3	mds04_pos
ANN0842	2	mds04_pos
ANN0843	3	mds04_pos
ANN0844	2	mds04_pos
ANN0845	3	mds04_pos
ANN0846	3	mds04_pos
ANN0847	3	mds04_pos
ANN0848	2	mds04_pos
ANN0849	3	mds04_pos
ANN0850	3	mds04_pos
ANN0851	3	mds04_pos
ANN0852	3	mds04_pos
ANN0853	3	mds04_pos
ANN0854	3	mds04_pos
ANN0855	3	mds04_pos
ANN0856	3	mds04_pos
ANN0857	3	mds04_pos
ANN0858	3	mds04_pos
ANN0859	3	mds04_pos
ANN0860	3	mds04_pos
ANN0861	2	mds04_pos
ANN0862	3	mds04_pos
ANN0863	2	mds04_pos
ANN0864	2	mds04_pos
ANN0865	3	mds04_pos
ANN0866	2	mds04_pos
ANN0867	3	mds04_pos
ANN0868	3	mds04_pos
ANN0869	3	mds04_pos
ANN0870	2	mds04_pos
ANN0871	2	mds04_pos
ANN0872	2	mds04_pos
ANN0873	2	mds04_pos
ANN0874	3	mds04_pos
ANN0875	2	mds04_pos
ANN0876	2	mds04_pos
ANN0877	3	mds04_pos
ANN0878	3	mds04_pos
ANN0879	3	mds04_pos
ANN0880	2	mds04_pos
ANN0881	1	mds04_pos
ANN0882	3	mds04_pos
ANN0883	1	mds04_pos
ANN0884	2	mds04_pos
ANN0885	1	mds04_pos
ANN0886	2	mds04_pos
ANN0887	1	mds04_pos
ANN0888	1	mds04_pos
ANN0889	2	mds04_pos
ANN0890	2	mds04_pos
ANN0891	2	mds04_pos
ANN0892	3	mds04_pos
ANN0893	1	mds04_pos
ANN0894	3	mds04_pos
ANN0895	3	mds04_pos
ANN0896	3	mds04_pos
ANN0897	2	mds04_pos
ANN0898	2	mds04_pos
ANN0899	1	mds04_pos
ANN0900	2	mds04_pos
ANN0901	1	mds04_pos
ANN0902	1	mds04_pos
ANN0903	2	mds04_pos
ANN0904	1	mds04_pos
ANN0905	2	mds04_pos
ANN0906	3	mds04_pos
ANN0907	2	mds04_pos
ANN0908	2	mds04_pos
ANN0909	2	mds04_pos
ANN0910	2	mds04_pos
ANN0911	3	mds04_pos
ANN0912	1	mds04_pos
ANN0913	2	mds04_pos
ANN0914	1	mds04_pos
ANN0915	2	mds04_pos
ANN0916	2	mds04_pos
ANN0917	3	mds04_pos
ANN0918	2	mds04_pos
ANN0919	2	mds04_pos
ANN0920	3	mds04_pos
ANN0921	3	mds04_pos
ANN0922	3	mds04_pos
ANN0923	3	mds04_pos
ANN0924	3	mds04_pos
ANN0925	2	mds04_pos
ANN0926	3	mds04_pos
ANN0927	3	mds04_pos
ANN0928	2	mds04_pos
ANN0929	3	mds04_pos
ANN0930	3	mds04_pos
ANN0931	3	mds04_pos
ANN0932	3	mds04_pos
ANN0933	2	mds04_pos
ANN0934	3	mds04_pos
ANN0935	2	mds04_pos
ANN0936	2	mds04_pos
ANN0937	3	mds04_pos
ANN0938	3	mds04_pos
ANN0939	3	mds04_pos
ANN0940	2	mds04_pos
ANN0941	1	mds04_pos
ANN0942	1	mds04_pos
ANN0943	2	mds04_pos
ANN0944	1	mds04_pos
ANN0945	2	mds04_pos
ANN0946	2	mds04_pos
ANN0947	1	mds04_pos
ANN0948	1	mds04_pos
ANN0949	1	mds04_pos
ANN0950	1	mds04_pos
ANN0951	1	mds04_pos
ANN0952	1	mds04_pos
ANN0953	2	mds04_pos
ANN0954	1	mds04_pos
ANN0955	1	mds04_pos
ANN0956	1	mds04_pos
ANN0957	3	mds04_pos
ANN0958	3	mds04_pos
ANN0959	2	mds04_pos
ANN0960	2	mds04_pos
ANN0961	3	mds04_pos
ANN0962	2	mds04_pos
ANN0963	2	mds04_pos
ANN0964	3	mds04_pos
ANN0965	3	mds04_pos
ANN0966	3	mds04_pos
ANN0967	3	mds04_pos
ANN0968	2	mds04_pos
ANN0969	3	mds04_pos
ANN0970	3	mds04_pos
ANN0971	1	mds04_pos
ANN0972	2	mds04_pos
ANN0973	2	mds04_pos
ANN0974	1	mds04_pos
ANN0975	2	mds04_pos
ANN0976	2	mds04_pos
ANN0977	1	mds04_pos
ANN0978	3	mds04_pos
ANN0979	3	mds04_pos
ANN0980	2	mds04_pos
ANN0981	3	mds04_pos
ANN0982	3	mds04_pos
ANN0983	2	mds04_pos
ANN0984	2	mds04_pos
ANN0985	1	mds04_pos
ANN0986	2	mds04_pos
ANN0987	2	mds04_pos
ANN0988	1	mds04_pos
ANN0989	2	mds04_pos
ANN0990	2	mds04_pos
ANN0991	1	mds04_pos
ANN0992	1	mds04_pos
ANN0993	1	mds04_pos
ANN0994	3	mds04_pos
ANN0995	2	mds04_pos
ANN0996	1	mds04_pos
ANN0997	1	mds04_pos
ANN0998	3	mds04_pos
ANN0999	1	mds04_pos
ANN1000	3	mds04_pos
ANN1001	2	mds04_pos
ANN1002	2	mds04_pos
ANN1003	1	mds04_pos
ANN1004	2	mds04_pos
ANN1005	1	mds04_pos
ANN1006	3	mds04_pos
ANN1007	1	mds04_pos
ANN1008	1	mds04_pos
ANN1009	1	mds04_pos
ANN1010	2	mds04_pos
ANN1011	3	mds04_pos
ANN1012	2	mds04_pos
ANN1013	2	mds04_pos
ANN1014	2	mds04_pos
ANN1015	3	mds04_pos
ANN1016	3	mds04_pos
ANN1017	2	mds04_pos
ANN1018	3	mds04_pos
ANN1019	2	mds04_pos
ANN1020	3	mds04_pos
ANN1021	3	mds04_pos
ANN1022	3	mds04_pos
ANN1023	3	mds04_pos
ANN1024	3	mds04_pos
ANN1025	3	mds04_pos
ANN1026	3	mds04_pos
ANN1027	3	mds04_pos
ANN1028	3	mds04_pos
ANN1029	3	mds04_pos
ANN1030	2	mds04_pos
ANN1031	2	mds04_pos
ANN1032	3	mds04_pos
ANN1033	2	mds04_pos
ANN1034	3	mds04_pos
ANN1035	2	mds04_pos
ANN1036	2	mds04_pos
ANN1037	3	mds04_pos
ANN1038	3	mds04_pos
ANN1039	3	mds04_pos
ANN1040	3	mds04_pos
ANN1041	3	mds04_pos
ANN1042	1	mds04_pos
ANN1043	2	mds04_pos
ANN1044	1	mds04_pos
ANN1045	1	mds04_pos
ANN1046	2	mds04_pos
ANN1047	3	mds04_pos
ANN1048	1	mds04_pos
ANN1049	2	mds04_pos
ANN1050	2	mds04_pos
ANN1051	2	mds04_pos
ANN1052	1	mds04_pos
ANN1053	2	mds04_pos
ANN1054	2	mds04_pos
ANN1055	2	mds04_pos
ANN1056	1	mds04_pos
ANN1057	2	mds04_pos
ANN1058	2	mds04_pos
ANN1059	2	mds04_pos
ANN1060	1	mds04_pos
ANN1061	3	mds04_pos
ANN1062	3	mds04_pos
ANN1063	2	mds04_pos
ANN1064	2	mds04_pos
ANN1065	1	mds04_pos
ANN1066	2	mds04_pos
ANN1067	2	mds04_pos
ANN1068	1	mds04_pos
ANN1069	3	mds04_pos
ANN1070	3	mds04_pos
ANN1071	3	mds04_pos
ANN1072	3	mds04_pos
ANN1073	2	mds04_pos
ANN1074	2	mds04_pos
ANN1075	3	mds04_pos
ANN1076	3	mds04_pos
ANN1077	2	mds04_pos
ANN1078	3	mds04_pos
ANN1079	2	mds04_pos
ANN1080	2	mds04_pos
ANN1081	3	mds04_pos
ANN1082	3	mds04_pos
ANN1083	2	mds04_pos
ANN1084	3	mds04_pos
ANN1085	3	mds04_pos
ANN1086	3	mds04_pos
ANN1087	3	mds04_pos
ANN1088	3	mds04_pos
ANN1089	3	mds04_pos
ANN1090	3	mds04_pos
ANN1091	3	mds04_pos
ANN1092	3	mds04_pos
ANN1093	3	mds04_pos
ANN1094	3	mds04_pos
ANN1095	3	mds04_pos
ANN1096	3	mds04_pos
ANN1097	3	mds04_pos
ANN1098	3	mds04_pos
ANN1099	3	mds04_pos
ANN1100	2	mds04_pos
ANN1101	3	mds04_pos
ANN1102	3	mds04_pos
ANN1103	3	mds04_pos
ANN1104	3	mds04_pos
ANN1105	3	mds04_pos
ANN1106	3	mds04_pos
ANN1107	3	mds04_pos
ANN1108	3	mds04_pos
ANN1109	3	mds04_pos
ANN1110	3	mds04_pos
ANN1111	3	mds04_pos
ANN1112	3	mds04_pos
ANN1113	2	mds04_pos
ANN1114	3	mds04_pos
ANN1115	1	mds04_pos
ANN1116	3	mds04_pos
ANN1117	3	mds04_pos
ANN1118	3	mds04_pos
ANN1119	3	mds04_pos
ANN1120	3	mds04_pos
ANN1121	3	mds04_pos
ANN1122	3	mds04_pos
